0  0
1  1
2  3
3  42
4  1799
5  232094
6  92617031
7  115156685746
8  442641690778179
9  5224287477491915786
10  188825256606226776728029
11  20879416139356164466643759334
12  7057757437924198729598570424130207
13  7287699030020917172151307665469211016474
14  22973720258279267139936821063450448822110219653
15  220999541336018343231658363621596453585823579325485544
16  6485093759718494344865537501691711476194821918864090506157759
17  580338710138214792049192419944468721379579881619954352303395183377868
18  158337812302865122325340454524668159260049140429114314750279637797162731935795
19  131686133943477323496319974983490271815302632940624543675717883251973010678492927145164
20  333791921301450408656424393731824932225524914478794139217214328043764176667483451057387588939581
21  2578284699331238205287505462049410591202075986811965490195831413301513664200106021200647983846671319023376
22  60681018617202345518945611945550350166677922700280807250098751378055134432090527432691244436095874301999620318286417
23  4351075330271556361458913058062785859178198294438374222572342619944855786600569691060003274678918267681800765492921507255444030
24  950435810029045769123624069823361419361696021093908583594503116871962553684187067543456237120685036487281955076387155649492347583783912357
25  632407534045235304278897181408229137621456170029071955419475667299649868819055002950538251352503131227737994021488874040396259243064748293794055487122
26  1281707896370751708653066922805265028882836851074044433082078379196572742914435468007626647333767206265847516495713522985546806840650483671342846200191630108286969
27  7.911741232465622983885088406436284280650e+174
28  1.487381086225373746164622337192269931503e+188
29  8.515660115896792255432377700637889861917e+201
30  1.484708445762688895550870455849516267340e+216
31  7.882675437077856958150805511379197481645e+230
32  1.274383630188781539782217391270753491596e+246
33  6.273453905477500994301950508548282193787e+261
34  9.403302682731992466577322893547858995966e+277
35  4.291504884950122545199419741986649222220e+294
36  5.963258108219053421126291695096398123271e+311
37  2.522856799948040881919905217194512184792e+329
38  3.249582567786521845714482998459506279734e+347
39  1.274325078706261418693573402751698889432e+366
40  1.521398181090218564380183233318583994901e+385
41  5.529787772280180184678528193644240831250e+404
42  6.118857874440827114101299091062444768389e+424
43  2.061211139451019062141096340164480871988e+445
44  2.113776794259472957529307647435168168712e+466
45  6.598952328415173109213686888572716340879e+487
46  6.271409059280133740061511235284862510898e+509
47  1.814366023578553137927664998384973462733e+532
48  1.597901463364342227903582268738568304566e+555
49  4.283870357324962702851556602937789996304e+578
50  3.496069659631715996593673252319056740630e+602
51  8.685156331560993697334689462360382457101e+626
52  6.567886936515603152887400280614688042339e+651
53  1.511892629492054962510083670959596990940e+677
54  1.059401330237443008209993136646462012353e+703
55  2.259651604048957913827604619025554089444e+729
56  1.467105074601842190719954676130376786831e+756
