0  0
1  1
2  3
3  48
4  3126
5  775842
6  727870836
7  2575728525240
8  34244061451559094
9  1703999058661009145746
10  316543880488539946466963896
11  219157996022284922702859434801868
12  564858713948847373563461482383973674774
13  5415142061627863782256892670635702203299498106
14  192965908859455255222444585453472066280402031983076676
15  25546198443752201604792021828520875111113011948793636471115986
16  12559327077982128401344048554297110314066721517873014754182697036556596
17  22922091883660814526614648049302957461020819783000936029058072227670397210344452
18  155263447483572551766390960410624837560693086531157173552843098568401053874449090345960952
19  3902210830303866544089288909268585128297599458763876386711662682968145520021314838767588755204876552
20  363826279944404033043481454750498594828384686156661907448081883116767989915064170563158680799058587038093669970
21  125819288614038800635491456373348096978155582443835316985068491781106711591018731348747689905774023677560616130526519792788
22  161364676308721043071062335667640391981582844992152210690103275445701605800992646736829901291623422443479273978505601685944958319502908
23  767404723000807383687986740560681434496809093061630495379302826095788965371427398181191526510671680461233928816145587981072980847709460390319231092
24  13531589671078110974893162463064998617986779218655081753249240837076015118491730281579616308320287573428293648926750890064755844067619542837352365219373425001182
25  884587740071585897410736339557658407744835896491278031519338391577738398470263456602417012949952825706708843546792281536393617902202119150298209236054002295717190761721586136
26  214370491395195888234645652662533040178049645573231037100079862232102374051311163431171231717044978758387398235068063926962934021314526635561030249606476912450218466192900542978818780384974
27  1.925703598103585511396795951892607161169e+203
28  6.411890460979732443946715322897204266085e+218
29  7.912793428024025221355929799665107648540e+234
30  3.619079311486573467775479045924172599997e+251
31  6.134379151333652862427492668111595112127e+268
32  3.853266362649879304098466747797386252386e+286
33  8.969262225777476963525249554209335462809e+304
34  7.736393703371618306618406031268107914580e+323
35  2.472639270453053731228431263374093767545e+343
36  2.928267207973397765550828354853695501721e+363
37  1.284922158651690386028910040564620117495e+384
38  2.089048250636290341373544587943258656591e+405
39  1.258391749081056113864292238512069526025e+427
40  2.808470997690776791637607208335736013332e+449
41  2.322214552047423254833187121909084333317e+472
42  7.113859700876896060229850105222462420577e+495
43  8.073681138277669857132712207837428156425e+519
44  3.394646262570161992275490921722636923672e+544
45  5.287712545957241142128865146304507600729e+569
46  3.051305495645956386439943517005884190463e+595
47  6.522928612166074122383151913456398723951e+621
48  5.165751714662651369366490218989542878617e+648
49  1.515491847029616932185656367801731886924e+676
50  1.647018023827579782416992842955039331230e+704
51  6.630763477906217017970412901339495178668e+732
52  9.888836005581009143371272660760047864423e+761
53  5.463104503614806187174571048285467916619e+791
54  1.118003062002336596185735683100880426057e+822
55  8.475245352749456336060913369821107267516e+852
56  2.379930102528952669655844269974865935062e+884
57  2.475573140106019253219732719755192030644e+916
58  9.538588587581146888635830286641001732475e+948
59  1.361402599292427569532169456415609392820e+982
60  7.197481833087246436896902571881020904449e+1015
61  1.409495491299893046532746091514786787251e+1050
62  1.022430052417252774803422901536682885082e+1085
63  2.747186363129302454617680374543115811710e+1120
64  2.734167667170106470013100480375678118838e+1156
65  1.007958546463469432776697686288022081095e+1193
66  1.376381422578258832792404477309244116948e+1230
67  6.961642429678348974935360177150635710689e+1267
68  1.304246460346455961471322362134198264141e+1306
69  9.050675623718337694364777787820446756038e+1344
70  2.326345007775533424434728769194919472885e+1384
71  2.214815269561584735199219144199222552873e+1424
72  7.810335764295702986605479863430175395433e+1464
73  1.020162384648637331970026549646192907585e+1506
74  4.935543450895841521908878930072829526342e+1547
75  8.844340069667888376565439879452451435466e+1589
76  5.870288391236947436352291976658260591340e+1632
77  1.443164368478062945723584675219461706661e+1676
78  1.314115049730780304971473830836132008434e+1720
79  4.432115727013579919691335510573181095650e+1764
80  5.536660244991879613265838219467892605824e+1809
81  2.561785072236996647819439641766264095135e+1855
82  4.390304027084062307780999153870555911956e+1901
83  2.786779492173235266074565386867177042800e+1948
84  6.551878815324390643951695841446032975734e+1995
85  5.705364828034091999540864568201627947028e+2043
86  1.840155425304187429626676974132158237493e+2092
