0  0
1  1
2  13
3  213
4  9349
5  1222363
6  487150371
7  603841648931
8  2318527339461265
9  27359264067916806101
10  988808811046283595068099
11  109331355810135629946698361371
12  36954917962039884953387868334644457
13  38157703688577845304445530851242055267353
14  120285789340533859558405124213592877516931371715
15  1157093265735985301622023713535739570361128480949044165
16  33953844023386621558992302713698922032806419330748312822875435
17  3038442783379807358500340876029076156976090161888565971315511241074745
18  828994780940754546935155193723999456397444612351458013833196066822882956458645
19  689454183113508056830743257694610073918027584884435945831932331941835810292154647051579
20  1747591025316879549979786952655665410563226741505288698037078203555463416502484945892166703679171
21  13498757056229389624710286314663261122166783333470228470330291400847321675907180262434015144922092043438151
22  317698324732748859895908541034955194127994098630324812636624826258997224150342908049795056399595180923955046092422345
23  22780223929670574691223507874671963939543945238061927803443588158966878341201898099174425109669737384772981749340922723497405087
24  4976037374055300327445222400443546830498798429935446621053707681453137859077914419511395195468579271956320503531047087399178114550443364089
25  3310986696180301144320032978096652329596523503435882543114890295466038827631907053110552071003521069706315474677769157738758382711047460804662161917199
26  6710410656552530384649365616353468091258297745658800698270685658306730312047500343532306146532051342931562598353663208665087446435996989284936423311881624210082193
27  4.142207151791835456190666897341531094153e+175
28  7.787207477911760339479193302136673818066e+188
29  4.458385346535272536294050178515966099844e+202
30  7.773207973186519162396216003701008701822e+216
31  4.126982291978193969215433580634639879548e+231
32  6.672045789706174213152747694680492159941e+246
33  3.284471041868984689729907220120369389843e+262
34  4.923104432638567508220303679644607344539e+278
35  2.246819388780448783479370048260627133015e+295
36  3.122066061990773524593857162900466973588e+312
37  1.320842451493930795062124372603309103843e+330
38  1.701319730325516693466768084193110969066e+348
39  6.671731200521458817240029540950700525404e+366
40  7.965281956547005315300195919877045086494e+385
41  2.895120720390894038462003271037804296414e+405
42  3.203528053820317187817654594711335186398e+425
43  1.079146977866112117999032518286576823063e+446
44  1.106667592066399632512569497277705908881e+467
45  3.454880290781515298185098340219718676978e+488
46  3.283394652267265914282065306348926065215e+510
47  9.499107536358794001607779554086143761414e+532
48  8.365806724463369272648473116017338220457e+555
49  2.242818245407673028747552320221505623181e+579
50  1.830365232585385447282256404739801480969e+603
51  4.547107891247334765092025786725652972115e+627
52  3.438612313244316841909594268079133620046e+652
53  7.915501269104313167587600847348013105006e+677
54  5.546485679441125117917004042974232952813e+703
55  1.183038220928936980957951002670598638724e+730
56  7.681011188073290240073932951613539810299e+756
